created_at,source,original_text,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,followers_count,friends_count,possibly_sensitive,hashtags,user_mentions,place,clean_text
2021-06-18 23:52:43+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @mfazomnyama_: Bring back digital vibes!

WHAT ARE WE BEING SUBJECTED TO 😭",,,en,17.0,8,ShadiMashaba,729,514,,[],['@mfazomnyama_'],"Johannesburg || Ga-Matlala, LP","rt  bring back digital vibes

what are we being subjected to 😭"
2021-06-18 23:52:59+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Israel is helping save Palestinian lives.

While the Palestinian Authority has full responsibility for Palestinian healthcare in the West Bank and Gaza under the 1995 Oslo II Accords, Israel is sending more than 1 million vaccine doses to help it fight #COVID19.

#ThisIsIsrael",0.425,0.525,en,79.0,24,arnsherm,825,2037,,[],['@AIPAC'],,"israel is helping save palestinian lives

while the palestinian authority has full responsibility for palestinian healthcare in the west bank and gaza under the 1995 oslo ii accords israel is sending more than 1 million vaccine doses to help it fight 

"
2021-06-18 23:53:06+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","We are dying! Ugandans need the world to stand with them. We need oxygen, PPEs, #COVID19 vaccines and money to pay our over-stretched health workers.
World, we need each other! 

Oxygen failure kills 30 Covid patients at Mulago  https://t.co/o1K0IUGf6Z via @DailyMonitor",-0.23645833333333335,0.3375,en,959.0,541,veena_sriram,1296,767,,['#COVID19'],['@Winnie_Byanyima'],"Vancouver, BC","we are dying ugandans need the world to stand with them we need oxygen ppes  vaccines and money to pay our overstretched health workers
world we need each other 

oxygen failure kills 30 covid patients at mulago  httpstcoo1k0iugf6z via "
2021-06-18 23:53:20+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@TheGrackle3 I am referring to Covid19 vaccine specifically due to the 99% survival rate.  Those other diseases are… https://t.co/SIk6H03JZb,,,en,,0,perryspeaks1,667,2512,,[],['@TheGrackle3'],, i am referring to covid19 vaccine specifically due to the 99 survival rate  those other diseases are… httpstcosik6h03jzb
2021-06-18 23:53:36+00:00,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","How nice of the New York Times to acknowledge that the #COVID19 #vaccines remain EXPERIMENTAL pharmaceutical products. How many people have gotten the vaccine because they were lied to that the shots have been FDA ""approved""?
https://t.co/vwYsCzqPrI https://t.co/ho6HRZHqjA",0.3340909090909091,0.5886363636363636,en,157.0,75,catalina19705,908,1765,,"['#COVID19', '#vaccines']",['@jeremyrhammond'],,"how nice of the new york times to acknowledge that the   remain experimental pharmaceutical products how many people have gotten the vaccine because they were lied to that the shots have been fda approved
httpstcovwysczqpri httpstcoho6hrzhqja"
2021-06-18 23:53:36+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","You can get a #COVID19 vaccine and other vaccines, including flu and shingles, at the same visit. You no longer need to wait 14 days between vaccines. Side effects are the same if vaccines are given alone or together. 
 
More about vaccine timing: https://t.co/BV3mN5XdLe. https://t.co/RWrRzhKdEg",0.09375,0.28125,en,179.0,123,amylizk,526,809,,['#COVID19'],['@CDCgov'],"Atlanta, GA","you can get a  vaccine and other vaccines including flu and shingles at the same visit you no longer need to wait 14 days between vaccines side effects are the same if vaccines are given alone or together 
 
more about vaccine timing httpstcobv3mn5xdle httpstcorwrrzhkdeg"
2021-06-18 23:53:38+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","A short news on Taiwan's domestic #COVID19 vaccine by Medigen and an interview with Medigen. Medigen says it can to produce 40 to 50 million vaccines a year, which would be about enough for a population the size of Taiwan.",0.0,0.3,en,23.0,9,247firecracker,2938,4659,,['#COVID19'],['@royngerng'],,a short news on taiwans domestic  vaccine by medigen and an interview with medigen medigen says it can to produce 40 to 50 million vaccines a year which would be about enough for a population the size of taiwan
2021-06-18 23:54:06+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","New York is fully open and Michigan will be fully open by June 22. And Québec is much further along than Ontario.

As our neighbours move on it's time for us to follow. 

@fordnation open Ontario 100% and drop the mask mandate too.",0.02727272727272727,0.4909090909090909,en,273.0,101,lucbenoit20,15,24,,[],['@Milhouse_Van_Ho'],,"new york is fully open and michigan will be fully open by june 22 and québec is much further along than ontario

as our neighbours move on its time for us to follow 

 open ontario 100 and drop the mask mandate too"
2021-06-18 23:54:50+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","You’ll LOVE it. https://t.co/VKL1ZxZSKh

Get linked: https://t.co/IN9IezZ3GH

#COVID19 #CovidReliefBill #COVID #coronavirus #Corona #COVIDVaccination #CoronaVirusUpdates #Moderna #Pfizer #PfizerProud #AstraZeneca #JohnsonAndJohnson #vaccination #vaccines #vaccinated #books #love https://t.co/noAqgYs7bt",0.5,0.6,en,104.0,434,aharemboysaga,13532,7642,False,"['#COVID19', '#CovidReliefBill', '#COVID']",['@WeissJsw819'],"Maui, Hawaii","you’ll love it httpstcovkl1zxzskh

get linked httpstcoin9iezz3gh

                 httpstconoaqgys7bt"
2021-06-18 23:55:00+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Good news on #SinoVac, #China's corporate entry into the #Pandemic #vaccine race? Nope. Bad all over if #DeltaVariant rips thru other vaccines like it rips thru Sinovac. A wet paper bag wud have had a better chance. Hope #MoDeltaVariant is not as virulent. #CovidKim #IaPolitics",0.04583333333333336,0.4236111111111111,en,3.0,2,KrauseForIowa,38988,40749,,"['#SinoVac', '#China', '#Pandemic', '#vaccine', '#DeltaVariant']",['@KrauseForIowa'],Iowa,good news on  s corporate entry into the   race nope bad all over if  rips thru other vaccines like it rips thru sinovac a wet paper bag wud have had a better chance hope  is not as virulent  
2021-06-18 23:55:20+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @USAGov: Head to https://t.co/zOhGNui6zL to find #COVID19 vaccines available in your area. ⬇️ https://t.co/YPeSTVcxHO,,,en,11.0,5,Priscil95880804,0,0,False,['#COVID19'],['@USAGov'],,rt  head to httpstcozohgnui6zl to find  vaccines available in your area ⬇️ httpstcoypestvcxho
2021-06-18 23:55:27+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @AmitAryaMD: List of vaccines which don't work against #COVID19 variants after 2 doses:

1.
2.
3. 
4. 

Please...go and get vaccinated! 💉",,,en,406.0,107,alexgousse,249,690,,['#COVID19'],['@AmitAryaMD'],Guelph,"rt  list of vaccines which dont work against  variants after 2 doses

1
2
3 
4 

pleasego and get vaccinated 💉"
2021-06-18 23:55:27+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","I’m pleased to welcome the #WeCanDoThis bus to Atlanta today! Remember, there are 3 easy ways to find a #COVID19 vaccine near you:  
🔍 Search https://t.co/d2PDWIps8o  
📱Text your ZIP code to 438829  
📞 Call 1-800-232-0233 https://t.co/AMmcMmCtiP",0.5083333333333333,0.7833333333333333,en,914.0,296,Solutioneer72,9574,5428,,"['#WeCanDoThis', '#COVID19']",['@CDCDirector'],"Chicago, IL, USA","i’m pleased to welcome the  bus to atlanta today remember there are 3 easy ways to find a  vaccine near you  
🔍 search httpstcod2pdwips8o  
📱text your zip code to 438829  
📞 call 18002320233 httpstcoammcmmctip"
2021-06-18 23:55:35+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/MBBXzCwqqZ https://t.co/…,,,en,505.0,330,valzongburnt,437,456,True,[],['@shawajason'], no explicit NSFW but 16+ only,rt  liars you tried to load off your expired vaccines just another war crime by israel httpstcombbxzcwqqz httpstco…
2021-06-18 23:56:14+00:00,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Africa is in the midst of a full blown third wave. The sobering trajectory of surging cases should rouse everyone into urgent action. 

We’ve seen in India and elsewhere just how quickly #COVID19 can rebound and overwhelm health systems.",0.1958333333333333,0.2875,en,175.0,141,HeiligLeslye,27,172,,[],['@MoetiTshidi'],,"africa is in the midst of a full blown third wave the sobering trajectory of surging cases should rouse everyone into urgent action 

we’ve seen in india and elsewhere just how quickly  can rebound and overwhelm health systems"
2021-06-18 23:56:37+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#لا_للتطعيم_الاجباري37
#covid19
New discovery shows human cells can write RNA sequences into DNA – have been saying this for years and in the just released new book. This is how synthetic DNA in the fake ‘Covid vaccines’ is changing human DNA - David Icke

https://t.co/ErW0UtXFYM",-0.045454545454545456,0.42181818181818176,en,7.0,4,rarm2021,39,43,,"['#لا_للتطعيم_الاجباري37', '#covid19']",['@Khaled16384497'],,"لاللتطعيمالاجباري37

new discovery shows human cells can write rna sequences into dna – have been saying this for years and in the just released new book this is how synthetic dna in the fake ‘covid vaccines’ is changing human dna  david icke

httpstcoerw0utxfym"
2021-06-18 23:56:55+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",13) Similar #DeltaVariant worries from a 🇨🇦 hospital— ➡️Outbreak even w/ 2 dose of mRNA vaccines—16 patients &amp; 6 HCWS #DeltaVariant positive. 6/16 patients &amp; 5/6 HCWs had received 2 doses of #COVID19 vaccine. A 2x vaccinated 80-year old also died. https://t.co/Y4GubHLMYF,0.10909090909090909,0.38181818181818183,en,176.0,74,nailatrahman,158,293,,['#DeltaVariant'],['@DrEricDing'],,13 similar  worries from a 🇨🇦 hospital— ➡️outbreak even w 2 dose of mrna vaccines—16 patients amp 6 hcws  positive 616 patients amp 56 hcws had received 2 doses of  vaccine a 2x vaccinated 80year old also died httpstcoy4gubhlmyf
2021-06-18 23:57:02+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411041] 
Navale Medical College
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 2,471,0,417… https://t.co/ta9gGTiGK5",,,en,,0,PuneUpdater,88,0,,[],[],,"pin code411041 
navale medical college
vaccines covishield
min age limit 1845
dose1 capacity 24710417… httpstcota9ggtigk5"
2021-06-18 23:57:22+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411004] 
BMCC-DEENANATH HOSPITAL PVT
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 170,26… https://t.co/rkaCDoVFhf",,,en,,0,PuneUpdater,88,0,,[],[],,"pin code411004 
bmccdeenanath hospital pvt
vaccines covishield
min age limit 1845
dose1 capacity 17026… httpstcorkacdovfhf"
2021-06-18 23:57:32+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,,,en,505.0,331,thisonedoes,580,297,False,[],['@shawajason'],London,rt  liars you tried to load off your expired vaccines just another war crime by israel httpstcoti0vk8dqlw
2021-06-18 23:57:33+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","🚨Africa is ""in the midst of a full-blown third wave"" of coronavirus, the head of @WHOAFRO has warned

Cases have risen across the continent by more than 20% and deaths have also risen by 15% in the last week

@jriggers reports ~ 🧵
https://t.co/CRDhqPHFWM",0.16666666666666666,0.18888888888888888,en,606.0,680,thyneicePhD,14,130,,[],"['@TelGlobalHealth', '@WHOAFRO']","Nashville, TN","🚨africa is in the midst of a fullblown third wave of coronavirus the head of  has warned

cases have risen across the continent by more than 20 and deaths have also risen by 15 in the last week

 reports  🧵
httpstcocrdhqphfwm"
2021-06-18 23:57:48+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,,,en,505.0,332,nikalwi_,539,358,False,[],['@shawajason'],,rt  liars you tried to load off your expired vaccines just another war crime by israel httpstcoti0vk8dqlw
2021-06-18 23:57:50+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Africa is in the midst of a full blown third wave. The sobering trajectory of surging cases should rouse everyone into urgent action. 

We’ve seen in India and elsewhere just how quickly #COVID19 can rebound and overwhelm health systems.",0.1958333333333333,0.2875,en,175.0,142,trengarajan,1727,253,,[],['@MoetiTshidi'],Silicon Valley,"africa is in the midst of a full blown third wave the sobering trajectory of surging cases should rouse everyone into urgent action 

we’ve seen in india and elsewhere just how quickly  can rebound and overwhelm health systems"
2021-06-18 23:58:24+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#لا_للتطعيم_الاجباري37
#covid19
New discovery shows human cells can write RNA sequences into DNA – have been saying this for years and in the just released new book. This is how synthetic DNA in the fake ‘Covid vaccines’ is changing human DNA - David Icke

https://t.co/ErW0UtXFYM",-0.045454545454545456,0.42181818181818176,en,8.0,5,Um_Ibn_Thani,172,319,,"['#لا_للتطعيم_الاجباري37', '#covid19']",['@Khaled16384497'],Qatar,"لاللتطعيمالاجباري37

new discovery shows human cells can write rna sequences into dna – have been saying this for years and in the just released new book this is how synthetic dna in the fake ‘covid vaccines’ is changing human dna  david icke

httpstcoerw0utxfym"
2021-06-18 23:58:25+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#COVID19 vaccination helps keep you from getting COVID-19. The vaccines currently available in the U.S. are effective at preventing COVID-19, and are important tools to stop the pandemic.

Learn more about the benefits of getting a COVID-19 vaccine here: https://t.co/toy1tijoKB. https://t.co/PpAtpmy6yl",0.475,0.675,en,6.0,3,unionesd62,41,32,,['#COVID19'],['@azedschools'],"Tolleson, AZ"," vaccination helps keep you from getting covid19 the vaccines currently available in the us are effective at preventing covid19 and are important tools to stop the pandemic

learn more about the benefits of getting a covid19 vaccine here httpstcotoy1tijokb httpstcoppatpmy6yl"
2021-06-18 23:58:37+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Women make up just 24% of the people heard, read about, or seen in the news. We're working with the Africa Women’s Journalism Project to change that &amp; investigate the under-reported gendered stories of #COVID19 in Africa. Learn more https://t.co/CfkBDyrjnV https://t.co/GrjvQ2OKX7",0.5,0.5,en,19.0,15,MarisaR44106323,439,4408,,[],['@ONECampaign'],"Oakland, CA",women make up just 24 of the people heard read about or seen in the news were working with the africa women’s journalism project to change that amp investigate the underreported gendered stories of  in africa learn more httpstcocfkbdyrjnv httpstcogrjvq2okx7
2021-06-18 23:58:49+00:00,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",@ThinkersMidwife @MaryMcAuliffe4 So no young person has died from Covid19? Rigghhtt ... At least the elderly know t… https://t.co/aT0jKTCKRU,,,en,,0,LANPCS,68,167,,[],"['@ThinkersMidwife', '@MaryMcAuliffe4']","Listowel, Co. Kerry, Ireland",  so no young person has died from covid19 rigghhtt  at least the elderly know t… httpstcoat0jktckru
2021-06-18 23:59:32+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Wow and just 2 days ago a friend from Nigeria told me that they are very normal and #Covid_19 has not hit then as h… https://t.co/nZDxyEeSIE,,,en,,0,kulvadana,15322,13554,,['#Covid_19'],[],,wow and just 2 days ago a friend from nigeria told me that they are very normal and  has not hit then as h… httpstconzdxyeesie
2021-06-18 23:59:33+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","New York is fully open and Michigan will be fully open by June 22. And Québec is much further along than Ontario.

As our neighbours move on it's time for us to follow. 

@fordnation open Ontario 100% and drop the mask mandate too.",0.02727272727272727,0.4909090909090909,en,275.0,102,dragonf27112906,291,1105,,[],['@Milhouse_Van_Ho'],,"new york is fully open and michigan will be fully open by june 22 and québec is much further along than ontario

as our neighbours move on its time for us to follow 

 open ontario 100 and drop the mask mandate too"
2021-06-18 23:59:38+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",5. No #COVID19 vaccines are 100% effective. None were developed to specifically be effective @ the Beta variant (rather against the original form of the SARS-CoV-2 virus). The Beta variant (the main form of the virus circulating in SA) alter the effectiveness of all jabs.,0.3683333333333333,0.5966666666666668,en,31.0,22,Ma_LoJ,3222,2949,,['#COVID19'],['@miamalan'],"Mahlanyeng, South Africa",5 no  vaccines are 100 effective none were developed to specifically be effective  the beta variant rather against the original form of the sarscov2 virus the beta variant the main form of the virus circulating in sa alter the effectiveness of all jabs
2021-06-18 23:59:45+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Top question asked right now: what to do about J&amp;J 1-shot #COVID19 vaccine &amp; rise of #DeltaVariant? Not medical advice: lots of immunologists are hypothesizing &amp; predicting mixing vaccines of different types could yield equal/better response. Trials TBD.🧵
https://t.co/Hd1l6hWo44",0.19642857142857142,0.4089285714285714,en,450.0,194,nailatrahman,158,293,,"['#COVID19', '#DeltaVariant']",['@DrEricDing'],,"top question asked right now what to do about jampj 1shot  vaccine amp rise of  not medical advice lots of immunologists are hypothesizing amp predicting mixing vaccines of different types could yield equalbetter response trials tbd🧵
httpstcohd1l6hwo44"
2021-06-18 23:59:46+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/MBBXzCwqqZ https://t.co/…,,,en,505.0,333,storesknife,27,189,False,[],['@shawajason'],Omar 20 ⚢,rt  liars you tried to load off your expired vaccines just another war crime by israel httpstcombbxzcwqqz httpstco…
2021-06-19 00:00:00+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Find more #CommunityFAQs on the #COVID19 vaccines at CORE’s info hub: https://t.co/0Y4k55qmxe

#COVID19relief… https://t.co/M0JopBvXhu",,,en,,0,CoreResponse,14155,578,False,"['#CommunityFAQs', '#COVID19', '#COVID19relief']",[],"United States, Haiti, Bahamas","find more  on the  vaccines at core’s info hub httpstco0y4k55qmxe

… httpstcom0jopbvxhu"
2021-06-19 00:00:00+00:00,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",What are the chances of getting infected with #COVID19 despite being vaccinated? Vaccine expert panel member Dr. Ro… https://t.co/2Ruwjvt7bp,,,en,,0,onenewsph,9111,174,False,['#COVID19'],[],"Mandaluyong City, National Cap",what are the chances of getting infected with  despite being vaccinated vaccine expert panel member dr ro… httpstco2ruwjvt7bp
2021-06-19 00:00:01+00:00,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",.@NPR reporter Leila Fadel talks to Dr. Anthony Fauci about the @CDCgov declaring the #Delta variant of #COVID19 a… https://t.co/UrK223dxjn,,,en,,0,HealthNewsFL,6658,4222,False,"['#Delta', '#COVID19']","['@NPR', '@CDCgov']","Tampa, FL", reporter leila fadel talks to dr anthony fauci about the  declaring the  variant of  a… httpstcourk223dxjn
2021-06-19 00:00:02+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411038] 
BSM-Deenanath Hosp Pvt PMC
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 893,0,… https://t.co/T8sxX3MW8b",,,en,,0,PuneUpdater,88,0,,[],[],,"pin code411038 
bsmdeenanath hosp pvt pmc
vaccines covishield
min age limit 1845
dose1 capacity 8930… httpstcot8sxx3mw8b"
2021-06-19 00:00:02+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411004] 
BMCC-DEENANATH HOSPITAL PVT
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 170,25… https://t.co/HfrIq0BHib",,,en,,0,PuneUpdater,88,0,,[],[],,"pin code411004 
bmccdeenanath hospital pvt
vaccines covishield
min age limit 1845
dose1 capacity 17025… httpstcohfriq0bhib"
2021-06-19 00:00:02+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411027] 
District Hospital Aundh
Vaccines: COVAXIN,
Min Age Limit: [45,18],
Dose1 Capacity: 0,
Dose2 Capa… https://t.co/RN1UiRWv15",,,en,,0,PuneUpdater,88,0,,[],[],,"pin code411027 
district hospital aundh
vaccines covaxin
min age limit 4518
dose1 capacity 0
dose2 capa… httpstcorn1uirwv15"
2021-06-19 00:00:12+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","May 2020 and a paper on creating #Vaccines for #Covid19 

Except I am asking myself about how only recently people… https://t.co/mvNLSoAwHy",,,en,,0,OscarsWild1,3154,3127,False,"['#Vaccines', '#Covid19']",[],The Outer Rim,"may 2020 and a paper on creating  for  

except i am asking myself about how only recently people… httpstcomvnlsoawhy"
2021-06-19 00:00:25+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",I wonder why too?? This can't be happening...!,,,en,,0,KEESTORI,191,536,,[],[],On top of Life!,i wonder why too this cant be happening
2021-06-19 00:00:41+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,,,en,506.0,334,GrevilleWhittle,213,121,False,[],['@shawajason'],Kirikiriroa,rt  liars you tried to load off your expired vaccines just another war crime by israel httpstcoti0vk8dqlw
2021-06-19 00:00:45+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@HedyFry What do you mean free? Did Trudeau pay for them from his pocket, or mine? Please don't make things up. Can… https://t.co/SMpI1B7VbS",,,en,,0,JGatawe,397,0,,[],['@HedyFry'],, what do you mean free did trudeau pay for them from his pocket or mine please dont make things up can… httpstcosmpi1b7vbs
2021-06-19 00:00:50+00:00,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Transplant recipients, hope is on the way. 

Thanks for bringing this to our attention, @KarlieInCali
#Covid_19 #COVID19 #COVIDVaccination 
https://t.co/B15UMX2SVS",0.2,0.2,en,12.0,8,RNjudyFlorida,517,831,,"['#Covid_19', '#COVID19']","['@GrandpaSnarky', '@KarlieInCali']","Hobe Sound, FL","transplant recipients hope is on the way 

thanks for bringing this to our attention 
   
httpstcob15umx2svs"
2021-06-19 00:01:00+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#FridayVaccineFacts: what is #BringingSummerBack?

Bring Summer Back is a fun, flexible, community-centered approach to providing safe and effective COVID-19 vaccines to those 12+ in NC. 

Learn more at https://t.co/CB9eQr5aVp https://t.co/k4XUcmgKpY",0.38,0.4,en,16.0,7,sunitachoprausa,3212,522,,"['#FridayVaccineFacts', '#BringingSummerBack']",['@ncdhhs'],Morrisville," what is 

bring summer back is a fun flexible communitycentered approach to providing safe and effective covid19 vaccines to those 12 in nc 

learn more at httpstcocb9eqr5avp httpstcok4xucmgkpy"
2021-06-19 00:01:14+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @BNODesk: South Africa reports 13,246 new coronavirus cases, the biggest one-day increase since January 16 https://t.co/8D3LLOBqjv",,,en,447.0,240,bisamkatze,438,1581,True,[],['@BNODesk'],"天の川銀河内（いて座A*から25,640光年にある猫屋敷内）",rt  south africa reports 13246 new coronavirus cases the biggest oneday increase since january 16 httpstco8d3llobqjv
2021-06-19 00:01:38+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","I can change my mind. I can choose a different path. I've had a number of vaccinations. 

But you can't undo what y… https://t.co/ShdrnhHcGw",,,en,,0,tractorbadger,362,317,,[],[],Middlesborough,"i can change my mind i can choose a different path ive had a number of vaccinations 

but you cant undo what y… httpstcoshdrnhhcgw"
2021-06-19 00:01:51+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Every day that supplies allow for further vaccines, we see the benefits. We're now down to 44 positive #COVID19 inpatients in hospital, 15 of those in ICU. 21 hospitals with just one case or less. Huge credit to public support &amp; for the take up of vaccines here. @HSELive",0.050841750841750855,0.39461279461279464,en,298.0,20,OisinMcGann,2746,2061,,['#COVID19'],['@paulreiddublin'],Ireland,every day that supplies allow for further vaccines we see the benefits were now down to 44 positive  inpatients in hospital 15 of those in icu 21 hospitals with just one case or less huge credit to public support amp for the take up of vaccines here 
2021-06-19 00:02:21+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @MagarinosC: More multilateral commitment and leadership is needed to serve people's will,,,en,1.0,1,pelegrinmarta,998,1050,,[],['@MagarinosC'],"Santiago, Metropolitana de San",rt  more multilateral commitment and leadership is needed to serve peoples will
2021-06-19 00:02:34+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Israel will deliver more than a million doses of #COVID19 vaccines to the Palestinian Authority to help it fight the corona pandemic.

The 1st delivery, consisting of 100,000 vaccines, was transfered to the PA friday afternoon through Bitunia crossing.
https://t.co/7M3lWWr1J9",0.5,0.5,en,486.0,200,NirBalzam,6547,163,,['#COVID19'],['@IsraelMFA'],"Kfar Saba, Israel","israel will deliver more than a million doses of  vaccines to the palestinian authority to help it fight the corona pandemic

the 1st delivery consisting of 100000 vaccines was transfered to the pa friday afternoon through bitunia crossing
httpstco7m3lwwr1j9"
2021-06-19 00:02:47+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#LongCovid remains an acute issue in the UK &amp; around the world. But, as our paper shows, data from @KingsCollegeLon indicates that while vaccination reduces the chance of #COVID19 by 85%, if infected, vaccines reduce the risk of #LongCovid by up to 30%.

https://t.co/IMadWBXnhS",0.6,0.9,en,12.0,9,fuchsy17,1650,2960,,['#LongCovid'],"['@InstituteGC', '@KingsCollegeLon']",," remains an acute issue in the uk amp around the world but as our paper shows data from  indicates that while vaccination reduces the chance of  by 85 if infected vaccines reduce the risk of  by up to 30

httpstcoimadwbxnhs"
2021-06-19 00:03:10+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Yet another amazingly qualified and courageous doctor, Roger Hodkinson, speaks out against the crazy government policy responses to COVID.  I have condensed his 45 minutes on The Hirewire to 6 Twitter size edits, starting with an overview of interventions and vaccines. https://t.co/2PAtFYkyUZ https://t.co/WcVq32s9WD",3.700743415417188e-17,0.6333333333333334,en,593.0,388,JustListen44,2353,3903,,[],['@RealJoelSmalley'],,yet another amazingly qualified and courageous doctor roger hodkinson speaks out against the crazy government policy responses to covid  i have condensed his 45 minutes on the hirewire to 6 twitter size edits starting with an overview of interventions and vaccines httpstco2patfykyuz httpstcowcvq32s9wd
